Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/11/24, 14:29:53, -47.928680, 169.267807, -10.20,  0.00, 12, 0, 218.74, 
2013/11/24, 14:36:00, -47.925972, 169.269135, 7.47,  39600.00, 8, 0, 316.96, 1
2013/11/24, 14:42:04, -47.923241, 169.269272, 27.03,  2844.00, 340, 0, 303.84, 1
2013/11/24, 14:48:19, -47.922222, 169.271118, 75.24,  0.00, 111, 0, 178.21, 1
2013/11/24, 14:54:30, -47.922115, 169.270142, -23.06,  1224.00, 198, 0, 73.69, 1
2013/11/24, 15:00:29, -47.920250, 169.275223, 179.61,  576.00, 53, 0, 431.70, 1
2013/11/24, 15:06:47, -47.919582, 169.275177, 135.51,  2268.00, 34, 0, 74.36, 1
2013/11/24, 15:13:22, -47.920475, 169.270844, 17.09,  3636.00, 82, 0, 337.81, 
2013/11/24, 15:21:14, -47.920231, 169.270874, 16.64,  2088.00, 301, 0, 27.22, 1
2013/11/24, 15:27:15, -47.939404, 169.278702, 11.75,  63792.00, 203, 0, 2210.28, 
2013/11/24, 15:33:15, -47.950233, 169.283386, 16.31,  30564.00, 217, 0, 1253.65, 1
2013/11/24, 15:39:14, -47.936073, 169.273697, 1.62,  33984.00, 243, 0, 1732.04, 1
2013/11/24, 15:45:13, -47.910160, 169.294052, 14.43,  46440.00, 32, 0, 3256.22, 1
2013/11/24, 15:51:12, -47.905819, 169.300705, 17.73,  3312.00, 5, 0, 692.03, 1
2013/11/24, 15:57:12, -47.903923, 169.301392, 25.05,  3132.00, 307, 0, 216.96, 
2013/11/24, 16:03:17, -47.901691, 169.302002, 16.82,  5112.00, 312, 0, 252.32, 1
2013/11/24, 16:09:18, -47.899529, 169.300186, 12.69,  51408.00, 183, 0, 275.90, 1
2013/11/24, 16:15:19, -47.898312, 169.297867, 15.52,  3600.00, 45, 0, 219.55, 1
2013/11/24, 16:21:20, -47.896477, 169.298843, 46.52,  2736.00, 47, 0, 216.63, 
2013/11/24, 16:27:22, -47.894550, 169.299393, 8.12,  2952.00, 24, 0, 218.16, 1
2013/11/24, 16:33:22, -47.886028, 169.306503, 5.85,  40824.00, 138, 0, 1085.82, 1
2013/11/24, 16:39:20, -47.886719, 169.304047, -5.73,  648.00, 6, 0, 198.60, 1
2013/11/24, 16:45:19, -47.886497, 169.297272, 1.04,  53496.00, 64, 0, 505.80, 1
2013/11/24, 16:51:17, -47.882034, 169.307556, -5.07,  0.00, 202, 0, 913.45, 1
2013/11/24, 16:57:15, -47.880821, 169.308899, -16.04,  5076.00, 78, 0, 168.00, 1
2013/11/24, 17:03:18, -47.877384, 169.310196, -18.85,  0.00, 354, 0, 394.23, 1
2013/11/24, 17:09:17, -47.876415, 169.311798, -6.54,  4608.00, 53, 0, 160.89, 
2013/11/24, 17:15:16, -47.875832, 169.313187, -2.00,  0.00, 43, 0, 122.21, 
2013/11/24, 17:21:15, -47.874275, 169.315811, 7.61,  5616.00, 324, 0, 261.30, 1
2013/11/24, 17:27:14, -47.872646, 169.317566, 8.58,  1620.00, 153, 0, 223.48, 
2013/11/24, 17:33:13, -47.871426, 169.319626, 24.16,  4500.00, 346, 0, 204.97, 
2013/11/24, 17:39:13, -47.870071, 169.321426, -9.96,  0.00, 346, 0, 201.81, 
2013/11/24, 17:45:14, -47.869137, 169.322861, 40.07,  6264.00, 14, 0, 149.14, 1
2013/11/24, 17:51:14, -47.867474, 169.324356, -9.77,  0.00, 135, 0, 215.94, 
2013/11/24, 17:57:15, -47.865948, 169.326248, 8.89,  6516.00, 50, 0, 220.71, 1
2013/11/24, 18:03:59, -47.864746, 169.328537, 6.48,  252.00, 192, 0, 216.84, 1
2013/11/24, 18:10:01, -47.862934, 169.329498, 3.14,  6336.00, 48, 0, 213.86, 1
2013/11/24, 18:16:25, -47.860935, 169.329880, 0.31,  0.00, 0, 0, 224.10, 
2013/11/24, 18:22:50, -47.858932, 169.329941, -0.94,  0.00, 0, 0, 222.77, 
2013/11/24, 18:30:45, -47.856869, 169.330658, -0.43,  3960.00, 3, 0, 235.55, 
2013/11/24, 18:36:47, -47.855515, 169.331223, 11.81,  0.00, 69, 0, 156.35, 1
2013/11/24, 18:42:49, -47.854031, 169.332779, -5.89,  0.00, 111, 0, 201.76, 
2013/11/24, 18:48:51, -47.852898, 169.333923, -13.75,  13752.00, 61, 0, 152.18, 1
2013/11/24, 18:54:54, -47.851780, 169.335754, -39.24,  5148.00, 48, 0, 184.72, 1
2013/11/24, 19:01:02, -47.850842, 169.335922, 4.02,  0.00, 7, 0, 105.05, 
2013/11/24, 19:07:17, -47.849636, 169.336884, -16.52,  828.00, 22, 0, 152.11, 1
2013/11/24, 19:13:51, -47.848934, 169.338196, 13.02,  2556.00, 61, 0, 125.21, 
2013/11/24, 19:20:14, -47.848232, 169.339279, 13.98,  1728.00, 202, 0, 112.36, 1
2013/11/24, 19:26:15, -47.847385, 169.339783, 13.30,  1332.00, 321, 0, 101.41, 1
2013/11/24, 19:32:16, -47.846317, 169.339874, 9.10,  2088.00, 325, 0, 118.95, 
2013/11/24, 19:38:18, -47.845043, 169.339935, 13.53,  1980.00, 58, 0, 141.74, 
2013/11/24, 19:44:20, -47.843849, 169.340195, 7.33,  5976.00, 86, 0, 134.18, 1
2013/11/24, 19:50:21, -47.835506, 169.317368, -4.12,  33192.00, 114, 0, 1939.89, 1
2013/11/24, 19:56:19, -47.827579, 169.355164, 14.89,  55476.00, 73, 0, 2955.83, 1
2013/11/24, 20:02:23, -47.820286, 169.366959, 11.77,  36648.00, 274, 0, 1197.11, 1
2013/11/24, 20:08:19, -47.838486, 169.384155, 3.39,  30348.00, 162, 0, 2396.53, 1
2013/11/24, 20:14:15, -47.841644, 169.386887, 14.84,  28476.00, 131, 0, 406.06, 
2013/11/24, 20:20:11, -47.853180, 169.395905, 12.97,  28944.00, 198, 0, 1448.55, 1
2013/11/24, 20:26:07, -47.872753, 169.389053, -2.30,  36396.00, 143, 0, 2235.64, 1
2013/11/24, 20:32:02, -47.887012, 169.369995, -6.73,  29052.00, 252, 0, 2129.31, 1
2013/11/24, 20:37:57, -47.894733, 169.345352, -4.58,  38736.00, 260, 0, 2028.09, 1
2013/11/24, 20:43:58, -47.894592, 169.316376, -12.36,  52596.00, 318, 0, 2160.38, 1
2013/11/24, 20:50:27, -47.884705, 169.271301, 2.80,  55836.00, 320, 0, 3536.16, 1
2013/11/24, 20:56:24, -47.897823, 169.255341, -2.82,  43380.00, 132, 0, 1882.48, 1
2013/11/24, 21:02:34, -47.913177, 169.262939, -5.37,  47520.00, 328, 0, 1798.77, 1
2013/11/24, 21:08:52, -47.906269, 169.241196, -7.53,  0.00, 96, 0, 1793.42, 1
2013/11/24, 21:15:11, -47.905346, 169.242020, 9.95,  1224.00, 191, 0, 119.61, 1
2013/11/24, 21:21:27, -47.903774, 169.242111, -1.50,  0.00, 324, 0, 174.93, 
2013/11/24, 21:28:02, -47.902542, 169.242188, 3.54,  864.00, 50, 0, 137.11, 
2013/11/24, 21:34:20, -47.901249, 169.242188, 3.90,  5328.00, 53, 0, 143.78, 
2013/11/24, 21:40:40, -47.899918, 169.242279, 53.37,  1980.00, 21, 0, 148.16, 1
2013/11/24, 21:47:03, -47.898869, 169.241806, 3.13,  2592.00, 278, 0, 121.86, 
2013/11/24, 21:53:29, -47.897758, 169.241516, 1.29,  4464.00, 46, 0, 125.42, 1
2013/11/24, 21:59:54, -47.896713, 169.240784, 10.62,  3672.00, 74, 0, 128.38, 
2013/11/24, 22:05:58, -47.895813, 169.240082, -4.81,  2232.00, 209, 0, 112.93, 
2013/11/24, 22:11:50, -47.894814, 169.239426, -5.43,  0.00, 306, 0, 121.37, 
2013/11/24, 22:17:41, -47.893867, 169.239151, -7.81,  0.00, 100, 0, 107.28, 
2013/11/24, 22:23:26, -47.892864, 169.238449, -6.47,  720.00, 351, 0, 123.20, 
2013/11/24, 22:29:10, -47.891750, 169.237701, -9.84,  396.00, 307, 0, 135.85, 1
2013/11/24, 22:34:56, -47.890865, 169.236877, 1.46,  2304.00, 320, 0, 116.01, 
2013/11/24, 22:40:42, -47.890045, 169.235916, -4.82,  3996.00, 241, 0, 115.97, 
2013/11/24, 22:46:29, -47.889172, 169.234955, -3.16,  1404.00, 243, 0, 120.66, 
2013/11/24, 22:52:17, -47.888351, 169.234146, 0.76,  1620.00, 339, 0, 109.42, 
2013/11/24, 22:58:05, -47.887474, 169.233063, -3.27,  2664.00, 251, 0, 126.61, 
2013/11/24, 23:03:53, -47.886612, 169.232056, 0.22,  3312.00, 1, 0, 121.76, 1
2013/11/24, 23:09:33, -47.885883, 169.230942, -4.45,  2664.00, 328, 0, 116.07, 
2013/11/24, 23:15:13, -47.885025, 169.229614, 64.50,  2556.00, 343, 0, 137.51, 
2013/11/24, 23:20:52, -47.884338, 169.228409, -14.34,  1476.00, 229, 0, 117.94, 
2013/11/24, 23:26:33, -47.883652, 169.227295, -1.06,  0.00, 246, 0, 112.78, 
2013/11/24, 23:32:13, -47.882942, 169.226059, -8.22,  9684.00, 230, 0, 121.36, 1
2013/11/24, 23:37:55, -47.882103, 169.225342, -0.97,  2232.00, 342, 0, 107.53, 1
2013/11/24, 23:43:30, -47.880924, 169.225830, -7.05,  612.00, 119, 0, 136.06, 1
2013/11/24, 23:49:04, -47.880596, 169.223709, 5.56,  2736.00, 219, 0, 162.33, 1
2013/11/24, 23:54:40, -47.879803, 169.222916, 13.24,  684.00, 42, 0, 106.17, 
2013/11/25, 00:00:58, -47.878887, 169.222137, 1.73,  2340.00, 91, 0, 117.26, 
2013/11/25, 00:07:02, -47.877872, 169.221466, 0.42,  1152.00, 42, 0, 123.46, 
2013/11/25, 00:13:07, -47.876705, 169.220840, 4.38,  648.00, 278, 0, 137.91, 1
2013/11/25, 00:19:10, -47.875561, 169.220306, 24.11,  3492.00, 354, 0, 133.30, 
2013/11/25, 00:25:14, -47.873734, 169.220032, 36.69,  3456.00, 353, 0, 204.18, 
2013/11/25, 00:31:23, -47.872398, 169.219269, 2.66,  2772.00, 265, 0, 159.08, 
2013/11/25, 00:37:27, -47.870552, 169.218994, 25.60,  6984.00, 353, 0, 206.29, 
2013/11/25, 00:43:30, -47.869289, 169.218338, 16.00,  2376.00, 295, 0, 148.72, 
2013/11/25, 00:49:34, -47.867550, 169.217590, 4.34,  0.00, 296, 0, 201.26, 
2013/11/25, 00:55:37, -47.865826, 169.216934, 2.26,  2124.00, 296, 0, 197.85, 
2013/11/25, 01:01:43, -47.864174, 169.216400, 0.82,  0.00, 244, 0, 187.96, 
2013/11/25, 01:07:51, -47.862522, 169.215912, 3.07,  0.00, 359, 0, 187.27, 
2013/11/25, 01:13:56, -47.860935, 169.215424, 7.27,  0.00, 279, 0, 180.18, 
2013/11/25, 01:20:05, -47.859234, 169.214645, 8.34,  0.00, 24, 0, 197.87, 
2013/11/25, 01:26:14, -47.857483, 169.213943, 7.45,  0.00, 344, 0, 201.62, 
2013/11/25, 01:32:26, -47.855606, 169.213608, 48.34,  2808.00, 13, 0, 210.20, 1
2013/11/25, 01:39:26, -47.853893, 169.212250, -0.10,  1224.00, 44, 0, 215.75, 1
2013/11/25, 01:48:02, -47.851559, 169.211670, 4.38,  1764.00, 335, 0, 263.11, 1
2013/11/25, 01:57:46, -47.849300, 169.211639, 2.21,  3924.00, 358, 0, 251.20, 
2013/11/25, 02:03:50, -47.848751, 169.212479, 11.70,  0.00, 27, 0, 87.50, 
2013/11/25, 02:09:48, -47.847073, 169.212051, 6.04,  1980.00, 15, 0, 189.30, 
2013/11/25, 02:15:44, -47.845642, 169.212097, 4.20,  1548.00, 299, 0, 159.16, 1
2013/11/25, 02:21:44, -47.844059, 169.211990, -12.40,  0.00, 0, 0, 176.20, 
2013/11/25, 02:27:44, -47.845837, 169.207550, -5.45,  0.00, 0, 0, 385.85, 
2013/11/25, 02:33:41, -47.849857, 169.205551, 5.36,  1764.00, 216, 0, 471.24, 
2013/11/25, 02:39:36, -47.849075, 169.204803, 7.57,  540.00, 38, 0, 103.33, 
2013/11/25, 02:45:33, -47.848255, 169.204376, 9.36,  0.00, 1, 0, 96.59, 
2013/11/25, 02:51:29, -47.847389, 169.204147, 11.83,  5544.00, 346, 0, 97.80, 1
2013/11/25, 02:57:25, -47.846611, 169.203369, 11.81,  2196.00, 251, 0, 104.19, 1
2013/11/25, 03:03:27, -47.845329, 169.203506, 12.38,  2772.00, 36, 0, 142.92, 
2013/11/25, 03:09:26, -47.844215, 169.203262, 10.84,  612.00, 2, 0, 125.20, 
2013/11/25, 03:15:28, -47.843090, 169.203033, 5.89,  0.00, 61, 0, 126.26, 
2013/11/25, 03:21:31, -47.841923, 169.203079, 8.00,  0.00, 22, 0, 129.81, 
2013/11/25, 03:27:38, -47.840569, 169.202652, 11.28,  6588.00, 235, 0, 153.89, 1
2013/11/25, 03:33:39, -47.836506, 169.199203, 3.52,  60948.00, 328, 0, 519.98, 1
2013/11/25, 03:40:03, -47.823353, 169.176941, 2.93,  1296.00, 14, 0, 2213.76, 1
2013/11/25, 03:45:57, -47.822380, 169.176605, 17.96,  1872.00, 11, 0, 111.06, 
2013/11/25, 03:51:53, -47.821640, 169.176193, 3.67,  2628.00, 70, 0, 87.85, 1
2013/11/25, 03:57:49, -47.814293, 169.166458, 22.40,  756.00, 81, 0, 1093.50, 
2013/11/25, 04:04:17, -47.793846, 169.141190, 2.84,  59148.00, 313, 0, 2954.77, 1
2013/11/25, 04:10:09, -47.776203, 169.110397, 1.51,  38808.00, 314, 0, 3023.52, 1
2013/11/25, 04:16:02, -47.748718, 169.104462, -1.76,  65268.00, 7, 0, 3088.22, 1
2013/11/25, 04:21:54, -47.737862, 169.141953, 10.02,  32436.00, 149, 0, 3052.18, 1
2013/11/25, 04:27:47, -47.738651, 169.174438, 2.29,  1080.00, 164, 0, 2430.83, 1
2013/11/25, 04:33:41, -47.738174, 169.174820, -5.88,  0.00, 19, 0, 60.24, 1
2013/11/25, 04:39:35, -47.749054, 169.198074, 1.92,  37332.00, 216, 0, 2118.24, 1
2013/11/25, 04:45:29, -47.763241, 169.233353, -9.23,  44532.00, 303, 0, 3073.08, 1
2013/11/25, 04:51:23, -47.771957, 169.282715, 5.58,  75960.00, 61, 0, 3814.42, 1
2013/11/25, 04:57:17, -47.777622, 169.335526, 1.30,  56484.00, 68, 0, 3996.43, 1
2013/11/25, 05:03:17, -47.773861, 169.395844, 2.79,  64980.00, 88, 0, 4526.73, 1
2013/11/25, 05:09:11, -47.754498, 169.462418, -1.79,  75204.00, 54, 0, 5421.80, 1
2013/11/25, 05:15:05, -47.729778, 169.514664, -2.47,  75348.00, 35, 0, 4776.80, 1
2013/11/25, 05:20:59, -47.698757, 169.528839, 1.33,  41796.00, 283, 0, 3608.72, 1
2013/11/25, 05:26:53, -47.660805, 169.516388, 4.53,  52488.00, 292, 0, 4321.79, 1
2013/11/25, 05:32:48, -47.624535, 169.484467, 3.92,  63936.00, 306, 0, 4688.76, 1
2013/11/25, 05:38:43, -47.586239, 169.446106, -0.22,  31320.00, 279, 0, 5138.53, 1
2013/11/25, 05:44:38, -47.545822, 169.426239, 13.06,  62100.00, 326, 0, 4734.91, 1
2013/11/25, 05:50:33, -47.502579, 169.402679, 0.96,  48456.00, 260, 0, 5123.51, 1
2013/11/25, 05:56:28, -47.455372, 169.404175, 6.59,  68832.00, 4, 0, 5250.38, 1
2013/11/25, 06:03:04, -47.404278, 169.442062, 0.42,  64836.00, 352, 0, 6356.14, 1
2013/11/25, 06:09:25, -47.374676, 169.482620, -6.44,  44964.00, 305, 0, 4489.62, 1
2013/11/25, 06:15:47, -47.336735, 169.503250, -12.30,  55476.00, 333, 0, 4495.96, 1
2013/11/25, 06:22:09, -47.301983, 169.494766, -8.67,  76608.00, 31, 0, 3916.81, 1
2013/11/25, 06:28:31, -47.266655, 169.514481, -4.81,  56952.00, 85, 0, 4200.36, 1
2013/11/25, 06:34:54, -47.222794, 169.537292, -2.29,  51696.00, 345, 0, 5172.17, 1
2013/11/25, 06:41:17, -47.182087, 169.529724, -3.29,  60336.00, 87, 0, 4562.38, 1
2013/11/25, 06:47:40, -47.169640, 169.532791, -7.35,  2196.00, 290, 0, 1403.32, 1
2013/11/25, 06:54:03, -47.159935, 169.542175, -25.12,  2736.00, 16, 0, 1291.46, 1
2013/11/25, 07:00:25, -47.161339, 169.540405, 10.18,  2232.00, 96, 0, 205.62, 1
2013/11/25, 07:06:23, -47.160175, 169.541794, 4.09,  3888.00, 84, 0, 166.68, 
2013/11/25, 07:12:21, -47.159424, 169.542130, 20.25,  1260.00, 70, 0, 87.29, 1
2013/11/25, 07:18:19, -47.159763, 169.542023, 12.45,  37656.00, 254, 0, 38.55, 
2013/11/25, 07:24:17, -47.162788, 169.543350, 12.46,  15336.00, 50, 0, 351.01, 1
2013/11/25, 07:30:18, -47.165535, 169.537979, 3.15,  0.00, 57, 0, 508.12, 1
2013/11/25, 07:36:16, -47.167538, 169.538528, 11.46,  38556.00, 196, 0, 226.56, 
2013/11/25, 07:42:15, -47.176460, 169.540146, 108.68,  0.00, 350, 0, 999.59, 1
2013/11/25, 07:48:15, -47.175365, 169.542557, 56.32,  0.00, 134, 0, 219.17, 
2013/11/25, 07:54:15, -47.174988, 169.541962, 75.78,  0.00, 249, 0, 61.48, 
2013/11/25, 08:00:21, -47.175774, 169.541458, 4.20,  41112.00, 140, 0, 95.34, 
2013/11/25, 08:06:39, -47.176285, 169.540894, 123.50,  0.00, 15, 0, 71.03, 
2013/11/25, 08:12:57, -47.175381, 169.541214, 126.26,  0.00, 6, 0, 103.39, 
2013/11/25, 08:19:19, -47.174583, 169.542694, 114.98,  0.00, 136, 0, 142.79, 
2013/11/25, 08:25:38, -47.173534, 169.543015, 108.07,  4644.00, 351, 0, 119.14, 1
2013/11/25, 08:31:57, -47.172283, 169.543198, 101.32,  4032.00, 354, 0, 139.79, 
2013/11/25, 08:38:16, -47.170639, 169.543503, 249.56,  0.00, 248, 0, 184.25, 
2013/11/25, 08:44:35, -47.170013, 169.544083, 140.85,  0.00, 257, 0, 82.27, 
2013/11/25, 08:50:55, -47.169056, 169.544510, 81.81,  0.00, 43, 0, 111.20, 
2013/11/25, 08:57:19, -47.168106, 169.544739, 89.57,  0.00, 22, 0, 107.04, 
2013/11/25, 09:04:21, -47.167068, 169.544357, -0.49,  3312.00, 38, 0, 118.98, 1
2013/11/25, 09:11:12, -47.165340, 169.543777, -11.75,  0.00, 47, 0, 197.08, 1
2013/11/25, 09:17:17, -47.164085, 169.544296, 9.71,  1440.00, 344, 0, 144.96, 
2013/11/25, 09:23:23, -47.162376, 169.545303, 12.55,  0.00, 91, 0, 204.72, 1
2013/11/25, 09:29:28, -47.162140, 169.550186, -4.58,  0.00, 204, 0, 370.11, 
2013/11/25, 09:35:33, -47.160976, 169.550629, 3.55,  0.00, 318, 0, 133.69, 
2013/11/25, 09:41:39, -47.159790, 169.550858, 70.98,  2304.00, 26, 0, 133.01, 1
2013/11/25, 09:47:46, -47.158615, 169.550507, 7.10,  5472.00, 42, 0, 133.32, 
2013/11/25, 09:53:56, -47.157574, 169.550369, -0.65,  2124.00, 233, 0, 116.22, 
2013/11/25, 10:00:34, -47.156601, 169.550354, 3.96,  2196.00, 316, 0, 108.20, 1
2013/11/25, 10:06:42, -47.155594, 169.550583, 61.79,  3240.00, 195, 0, 113.30, 
2013/11/25, 10:12:51, -47.154011, 169.550919, 8.82,  2556.00, 303, 0, 177.85, 
2013/11/25, 10:19:00, -47.153183, 169.550995, -0.83,  0.00, 57, 0, 92.25, 
2013/11/25, 10:25:05, -47.152489, 169.550919, 9.48,  3060.00, 278, 0, 77.38, 1
2013/11/25, 10:31:10, -47.151798, 169.551590, 23.46,  0.00, 49, 0, 92.08, 
2013/11/25, 10:37:14, -47.150631, 169.551849, 25.79,  216.00, 139, 0, 131.23, 
2013/11/25, 10:43:17, -47.149441, 169.552704, 104.42,  0.00, 116, 0, 147.27, 1
2013/11/25, 10:49:24, -47.147854, 169.552933, 96.68,  0.00, 21, 0, 177.31, 
2013/11/25, 10:55:27, -47.146690, 169.552322, 51.66,  2808.00, 354, 0, 137.43, 
2013/11/25, 11:01:33, -47.145508, 169.552063, 68.12,  648.00, 319, 0, 132.88, 1
2013/11/25, 11:07:37, -47.144562, 169.551392, 61.14,  0.00, 292, 0, 116.79, 
2013/11/25, 11:13:46, -47.143990, 169.550461, -39.39,  0.00, 324, 0, 94.88, 
2013/11/25, 11:19:51, -47.143311, 169.549194, -45.00,  0.00, 26, 0, 121.99, 
2013/11/25, 11:25:56, -47.142857, 169.548126, -73.34,  0.00, 241, 0, 95.25, 
2013/11/25, 11:32:01, -47.142162, 169.547684, -30.59,  0.00, 311, 0, 84.20, 
2013/11/25, 11:38:07, -47.140095, 169.548477, 168.72,  0.00, 9, 0, 237.54, 
2013/11/25, 11:44:13, -47.139782, 169.546371, -31.00,  0.00, 34, 0, 163.05, 
2013/11/25, 11:50:24, -47.138985, 169.545410, -24.52,  2196.00, 251, 0, 114.62, 1
2013/11/25, 11:56:33, -47.137852, 169.544937, -3.70,  15192.00, 40, 0, 130.97, 
2013/11/25, 12:02:31, -47.136410, 169.544312, 17.41,  2844.00, 319, 0, 167.17, 1
2013/11/25, 12:08:34, -47.135281, 169.543167, 4.80,  0.00, 13, 0, 152.52, 1
2013/11/25, 12:14:13, -47.133781, 169.542847, 3.64,  3744.00, 324, 0, 168.54, 
2013/11/25, 12:19:53, -47.132454, 169.542465, 1.05,  1548.00, 306, 0, 150.36, 
2013/11/25, 12:25:34, -47.131180, 169.542145, 22.33,  1944.00, 283, 0, 143.72, 
2013/11/25, 12:31:15, -47.129829, 169.541397, -4.90,  2484.00, 25, 0, 160.53, 1
2013/11/25, 12:36:55, -47.128052, 169.541443, 6.18,  2052.00, 355, 0, 197.62, 
2013/11/25, 12:42:35, -47.126183, 169.541702, -41.96,  972.00, 346, 0, 208.74, 1
2013/11/25, 12:48:17, -47.125237, 169.541168, 62.54,  0.00, 4, 0, 112.68, 1
2013/11/25, 12:53:57, -47.124897, 169.540390, -19.94,  4068.00, 268, 0, 69.96, 
2013/11/25, 12:59:40, -47.124092, 169.539444, -3.35,  1944.00, 281, 0, 114.61, 1
2013/11/25, 13:05:24, -47.123581, 169.539139, 32.96,  0.00, 286, 0, 61.33, 
2013/11/25, 13:11:06, -47.122414, 169.538635, 36.45,  0.00, 255, 0, 135.25, 
2013/11/25, 13:16:49, -47.121132, 169.538651, 54.35,  0.00, 10, 0, 142.56, 
2013/11/25, 13:22:32, -47.119751, 169.538361, 49.42,  4680.00, 6, 0, 155.12, 1
2013/11/25, 13:28:15, -47.118519, 169.539597, 81.02,  2232.00, 66, 0, 165.87, 1
2013/11/25, 13:33:58, -47.117367, 169.540009, 58.16,  3636.00, 35, 0, 131.84, 
2013/11/25, 13:39:42, -47.116222, 169.540527, 28.92,  1224.00, 297, 0, 133.22, 1
2013/11/25, 13:45:25, -47.114662, 169.541794, -30.50,  2484.00, 264, 0, 198.20, 1
2013/11/25, 13:51:08, -47.113869, 169.540817, -21.65,  2088.00, 293, 0, 115.07, 1
2013/11/25, 13:56:51, -47.112637, 169.540604, 21.74,  1224.00, 57, 0, 137.94, 
2013/11/25, 14:02:36, -47.111599, 169.540497, 6.91,  1260.00, 208, 0, 115.70, 1
2013/11/25, 14:07:47, -47.110573, 169.540680, 12.08,  0.00, 268, 0, 114.92, 
2013/11/25, 14:12:57, -47.109505, 169.540512, -0.81,  0.00, 239, 0, 119.43, 
2013/11/25, 14:18:07, -47.108391, 169.540298, 5.37,  0.00, 11, 0, 124.93, 
2013/11/25, 14:23:15, -47.096577, 169.556747, 8.64,  67860.00, 0, 0, 1809.90, 1
2013/11/25, 14:28:22, -47.075691, 169.565720, 3.88,  1044.00, 257, 0, 2419.74, 1
2013/11/25, 14:33:26, -47.074146, 169.565765, -2.65,  3600.00, 340, 0, 171.83, 1
2013/11/25, 14:38:32, -47.073322, 169.567001, 15.71,  396.00, 3, 0, 130.98, 
2013/11/25, 14:43:39, -47.072659, 169.568359, 6.40,  2916.00, 43, 0, 126.54, 1
2013/11/25, 14:48:46, -47.071060, 169.569107, 72.13,  4500.00, 249, 0, 186.61, 
2013/11/25, 14:53:55, -47.069534, 169.569946, 164.30,  5292.00, 40, 0, 181.19, 1
2013/11/25, 14:59:24, -47.069031, 169.567917, 14.61,  1116.00, 45, 0, 163.53, 
2013/11/25, 15:05:23, -47.068218, 169.569580, -0.94,  1728.00, 103, 0, 155.04, 1
2013/11/25, 15:11:58, -47.067150, 169.572174, -2.61,  1764.00, 228, 0, 229.57, 
2013/11/25, 15:19:45, -47.066750, 169.573669, -10.56,  900.00, 17, 0, 121.65, 1
2013/11/25, 15:25:25, -47.066059, 169.573624, 6.88,  1440.00, 74, 0, 76.91, 
2013/11/25, 15:31:04, -47.065487, 169.573563, 7.66,  864.00, 3, 0, 63.77, 
2013/11/25, 15:36:44, -47.064896, 169.573471, 41.38,  3672.00, 1, 0, 66.08, 1
2013/11/25, 15:42:24, -47.064075, 169.572906, -0.50,  1440.00, 258, 0, 100.82, 
2013/11/25, 15:48:04, -47.063297, 169.572693, 15.47,  1368.00, 98, 0, 88.00, 1
2013/11/25, 15:53:43, -47.063347, 169.573624, 24.88,  1368.00, 143, 0, 70.74, 
2013/11/25, 15:59:25, -47.063457, 169.574921, 1.79,  4500.00, 74, 0, 99.00, 
2013/11/25, 16:05:26, -47.063946, 169.576538, 24.25,  1620.00, 119, 0, 134.01, 1
2013/11/25, 16:11:31, -47.067348, 169.578140, 96.93,  4752.00, 17, 0, 397.27, 1
2013/11/25, 16:17:39, -47.065899, 169.577026, -1.05,  0.00, 0, 0, 181.88, 
2013/11/25, 16:23:43, -47.065327, 169.576843, 16.16,  3060.00, 345, 0, 65.10, 
2013/11/25, 16:29:47, -47.063896, 169.575867, 14.53,  2772.00, 37, 0, 175.45, 1
2013/11/25, 16:35:51, -47.062885, 169.575729, 74.98,  1656.00, 322, 0, 112.90, 1
2013/11/25, 16:41:55, -47.061481, 169.574417, 13.88,  4068.00, 327, 0, 185.06, 1
2013/11/25, 16:47:59, -47.060009, 169.574097, 12.64,  0.00, 4, 0, 165.46, 
2013/11/25, 16:54:01, -47.058414, 169.573639, 8.37,  3636.00, 353, 0, 180.72, 
2013/11/25, 17:00:05, -47.056950, 169.573364, 23.71,  1800.00, 326, 0, 164.12, 
2013/11/25, 17:06:07, -47.055817, 169.572906, 4.60,  576.00, 213, 0, 130.67, 1
2013/11/25, 17:12:07, -47.058170, 169.571503, 2.39,  52704.00, 132, 0, 282.40, 1
2013/11/25, 17:18:04, -47.063320, 169.586563, 13.28,  28800.00, 293, 0, 1276.44, 1
2013/11/25, 17:24:05, -47.062267, 169.588333, 6.64,  41436.00, 147, 0, 178.00, 1
2013/11/25, 17:30:02, -47.073223, 169.589279, 1.56,  37080.00, 152, 0, 1220.36, 1
2013/11/25, 17:35:59, -47.083740, 169.566696, 3.67,  31968.00, 190, 0, 2071.69, 1
2013/11/25, 17:41:57, -47.076515, 169.535263, 4.19,  43488.00, 218, 0, 2512.07, 1
2013/11/25, 17:47:55, -47.079777, 169.521698, 13.34,  41436.00, 157, 0, 1089.35, 1
2013/11/25, 17:53:53, -47.084881, 169.524796, 3.52,  5076.00, 70, 0, 614.11, 1
2013/11/25, 18:00:28, -47.084160, 169.525696, 2.21,  2880.00, 80, 0, 105.22, 
2013/11/25, 18:06:29, -47.083546, 169.526596, 4.41,  0.00, 307, 0, 96.46, 
2013/11/25, 18:12:29, -47.082977, 169.527634, 5.16,  2448.00, 42, 0, 100.90, 1
